|ID|name|fa_18|fa_17|fa_16|fa_15|fa_14|fa_13|fa_12|fa_11|fa_10|em_18|em_17|em_16|em_15|em_14|em_13|em_12|em_11|em_10|ec_18|ec_17|ec_16|ec_15|ec_14|ec_13|ec_12|ec_11|ec_10|mc_18|mc_17|mc_16|mc_15|mc_14|mc_13|mc_12|mc_11|mc_10|s_18|s_17|s_16|s_15|s_14|s_13|s_12|s_11|s_10|year_cor
67|212|CATALENT GERMANY SCHORNDORF GMBH|41559.24279678|41508.90770194|41261.86656432|44493.746475989996|46367.78478306|47465.44975584|48648.73473416|40997.75399486001|34336.84495598001|990307.4|944961.0|838516.2|759684.0|741069.0|716244.9|827983.2|783048.0|642043.0|40490.99728685371|36439.956964329926|30977.69640479371|29763.51970669121|29919.17341150978|29526.140277847655|27121.047934069873|24648.615451898764|23419.232394366194|35937.84428183848|37968.38533476773|33179.760319574016|33872.1773185569|46390.132651110274|40434.86315750952|33766.61629256543|27701.61642079746|28953.218309859152|113910.43496176967|107257.29427791077|94232.90788282323|92057.08866594482|102550.62353630833|103183.4982725322|88214.79725830453|80325.20913374869|76099.1853847183|1972
68|214|AB ENZYMES GMBH|7459.14225918|7642.99701756|8286.4737675|9350.798008439999|10455.996087689999|10822.759377280001|11709.44457929|11477.873550100003|7935.7750227800025|153059.4|150305.0|129303.9|133599.6|133314.0|129990.00000000001|124459.49999999999|122102.40000000001|105904.0|13097.195813532891|11993.773993213566|10419.24572237021|14260.890642446511|10072.494799498347|9776.27858363562|9450.53908006732|9412.726420460158|8106.859154929576|59166.15087067356|62793.351637838074|55688.2708222372|59463.04474627134|58231.89262725674|59969.898891536934|55622.83356037958|49307.629408459994|44243.55633802816|123634.92488366399|120275.18521559174|103063.87274300966|108886.55000083364|91737.51099140088|95199.88573919646|104826.49695935963|94538.35218886194|82227.15866697184|1999
69|216|HERMANN OTTO GMBH|40220.95084720001|39546.70567674|39033.68677236|35973.987519899994|33428.96153352|27074.475623920007|24116.4356004|20101.061898460004|15961.642732400005|559909.6|538484.0|522439.99999999994|504273.0|475748.0|460164.60000000003|457224.89999999997|440630.4|409054.2|27162.007784263842|25801.560089381688|25240.79651464722|24051.93733188909|22521.560561172464|21115.26053026179|20988.099728483965|19626.137720726863|18712.72116873239|52739.58595412334|43346.95954978054|41345.4925865514|40229.85621198247|39270.17625167293|35593.36102790827|37012.23709572491|39818.698451250886|37830.3078656338|111696.39349502629|99199.55570967443|97413.4803395476|91704.8155320393|90131.96391420923|82528.49291406116|85263.02830803739|86774.99049178876|81037.3385159859|1954
70|218|EMERY OLEOCHEMICALS GMBH|28898.409906970006|29683.16826012|30477.16389978|30773.7665073|49792.48396704|49009.45026032001|40218.798341379996|34227.950036300004|33627.52609612|179223.4|184287.0|176323.5|319591.2|364653.0|409468.5|476876.39999999997|496372.8|475244.2|13565.732138452731|13042.787387238224|11820.239680426139|23761.019915007164|25725.381701976563|26804.582610962945|27740.741037782853|29531.753241390685|27654.190140845065|65153.005015210285|68657.12157576738|66871.83754993365|120719.94000499998|155617.95660842882|159374.70323728662|193401.60838127264|221323.8529367633|197854.16197183097|105123.43755652424|108820.54264007247|110274.13941411489|199216.88641279965|243383.49977764772|249905.68049922463|284937.84231921734|320055.891089249|309195.1011388027|1902
71|220|TRUMPLER GMBH & CO. KG CHEMISCHE FABRIK|17720.662|16753.636|17283.78|16960.317|14758.400999999998|14389.512000000002|14487.907|16327.142|14796.19|404233.8|393407.0|387911.69999999995|382461.6|396021.0|386070.30000000005|381239.1|453902.4|452739.6|19952.972128586764|19423.65306629142|18550.266311584615|19268.394300475025|17942.14381310487|16481.679619777773|15640.849080491236|16416.119310627986|17086.732394366194|57277.97418400084|56761.40031449124|51822.90279627181|54503.45804516308|55169.42150641404|52482.50986921855|51051.44459860928|52524.926751025574|51278.035211267605|106423.41527583692|107606.72018538407|102837.88282290314|102314.47379385086|98343.49991350819|95482.50758203|90270.33591772709|91950.8571787484|95247.72535211265|1868
72|223|BIOMÉRIEUX DEUTSCHLAND GMBH|29079.51797548|27918.64508454|25083.87088068|9540.893530559999|8768.7340071|9255.0873716|9538.52919565|12898.602968860001|13888.571768060001|202771.0|210427.0|188078.4|203019.0|173831.0|148188.6|144111.0|138028.80000000002|136351.4|12790.577097755531|11841.711121410206|12030.30535286289|11809.432700608322|12430.584844838259|9922.804467565378|8931.451656284404|8893.631454902006|8514.889201760561|78730.58434925621|77706.57196391598|77875.58386817604|71511.22178151844|69117.46987410891|61527.68367802789|58841.200988080906|56303.83159747317|52445.14866464789|107525.77775877701|106175.4509376807|108142.47910785658|99094.28362303175|96567.94595186504|84598.71260636569|80810.70868491512|78331.77915602291|72061.1284929648|1976
73|224|SALUS HAUS DR. MED. OTTO GREITHER NACHF. GMBH & CO. KG|24053.162166210004|21892.327540699996|17953.62301206|17247.78620448|15858.746375039998|13725.747015280002|14440.851695989999|16130.32462596|15393.099945500002|459178.2|431310.0|466277.69999999995|398179.2|358118.0|356172.60000000003|379929.0|345072.0|337569.0|23654.937656828166|22086.99164114865|21919.649011318317|21136.005136238717|19346.916459503624|17261.86884240813|17065.232300897216|16607.646446026054|15856.554355211267|28500.25391104178|26609.139670611512|26597.313405459478|25494.751257395306|20250.05776557535|18729.531403967812|17595.737226980193|18519.809011060326|18708.078916338025|104518.07903313366|106332.53735330593|104807.57919107891|94865.90559786717|72921.40142593117|63508.4007036078|59538.6937749068|61966.409726603044|63245.855764436616|1916
74|225|FIT GMBH|59313.366310820005|54210.14635838|50631.80603453999|30084.62596104|27703.4198106|28665.239883520004|25643.91640811|25057.137251400003|22706.086744520002|378069.8|311066.0|246852.9|254101.19999999998|270549.0|270379.2|231887.69999999998|232260.0|193274.8|10067.76031571162|9759.204604816652|8078.587270306285|7302.359670027522|7314.817014166445|6963.546618597586|6209.86776060577|5868.73447360187|4994.692702746478|33824.24122667117|36058.66295787458|35567.21503661796|30593.951174068927|32823.060399045855|30882.67576122209|28537.035962021197|25584.979261450266|16596.734037323942|105883.99182438577|107010.75689481053|108619.80135818945|97833.42512457329|101011.49141812412|86192.74507513412|78451.74089250376|68350.20153974633|44356.88028169014|1992
75|228|JOHNS MANVILLE GMBH|49285.6173221|50444.730788999994|49818.40798968|47443.939194059996|41458.998750419996|26997.356788240002|21737.916566229997|23206.9746728|21512.742650080003|327050.0|318908.0|314770.1|296014.8|286233.0|280778.4|282981.6|289329.60000000003|277998.0|17563.18549699916|16870.771934122262|16363.423302263704|15573.99226731111|15550.120590352062|14100.631409091116|13327.749332758933|13713.606107690815|13323.9460678169|59930.59677711111|64729.778637755306|59694.4055093211|60983.859551704234|68603.58595721386|69769.26162097626|69024.31680564798|77553.36967214468|59851.5710019014|104283.93327304155|110587.97049077177|103206.80906125202|99090.21889175936|108586.48006819194|107434.46628912806|105346.42128636126|115221.84129834747|97531.67499999999|1998
76|229|WEPA APOTHEKENBEDARF GMBH & CO KG|3554.9304537299995|3529.34558014|4489.64639298|4623.642564|5229.52330482|4079.17520016|3144.6589161499996|2785.09126108|2336.1830240000004|439555.2|420854.0|416645.89999999997|416516.39999999997|384258.0|384770.4|390409.8|392851.2|366692.6|21156.581886047923|19403.30579160798|19426.896800932158|19127.660618281872|17684.46205026539|17051.585930794245|16586.054864522685|16454.05199498917|16231.983831619715|55400.384747184275|52721.738121327304|54305.99865179778|52314.43449379236|51765.33066507642|48998.86591842055|46049.16413399127|48865.52310073171|50004.35303352112|103537.14814437262|98099.6650666222|97717.93262316944|94590.59868011031|94112.6276479465|90395.9077964768|82341.64976311947|85249.08731824422|86347.11204359155|1957
77|230|RECORDATI PHARMA GMBH|93007.37678684002|94701.32216567999|95511.95911817999|98218.06059755999|101421.49771485|101611.43647416001|106992.06669231999|91030.55005093999|85959.64322760001|247249.80000000002|252251.0|253383.4|258030.59999999998|254865.0|256080.30000000002|247608.9|245532.0|219750.8|17931.17674915734|17686.666185549886|16794.17133055931|16300.03976335311|15691.043020589597|15692.224188505503|14666.925417190356|14093.40545935452|13461.09475471831|51274.59110745722|37384.110975750926|36596.80772636497|31731.89887509385|28197.03888409643|26177.509245044803|23089.859831783335|22701.403562267147|22129.797905140844|102853.94419140049|89970.64014234845|86726.68892476727|81456.70468127685|74360.51454200313|69311.4036078112|61035.646745187594|58282.97888589442|57629.46579767605|1881
78|232|JACKON GMBH|46330.38929954001|45841.89456192001|45170.60061078|45291.565174439995|46105.99052610001|46397.80493680001|49802.257835879995|12263.286082760002|13243.701348280001|96806.8|95411.0|92733.09999999999|92995.8|90183.0|89693.1|90396.9|102194.40000000001|100608.8|4034.8217808106688|3765.5119291566543|3468.730675765657|3466.4081326556234|3400.128328796307|3292.4474907711938|3444.4460167987495|3874.4332987569464|3852.1400316197173|83202.02281016223|84537.33118927391|68271.0312383491|70613.318186818|76363.14007381392|77155.36289576365|70100.33894244861|63848.128911890686|50641.57782887323|103135.56324591009|104858.21721426761|85873.43996005354|87472.13932505653|93480.98635334632|90845.29461890862|82016.59674144104|75222.39066302679|63215.563329929566|1997
79|235|JACKON INSULATION GMBH|14143.589743100001|13098.192445639997|13724.492759279998|14323.24104486|16530.652182510003|15727.72884568|12096.826016109997|12672.8651845|11593.167266020002|321817.2|309759.0|305627.39999999997|309112.8|308452.0|324975.0|340626.0|350380.8|340216.6|12052.171970730944|12094.056641562483|11512.072939414154|10859.666577785221|10007.436962476215|10126.23594465461|10568.811145974516|10515.027300541205|10279.817296760564|62144.94012332505|60771.31000579306|49914.47247004011|47447.75531039097|53581.36323249451|55317.15386999163|54163.561802606055|47415.20073043096|45098.019796619716|101157.27196579825|101888.35654059389|90151.2648735023|83885.16362969781|85187.25152783214|87804.85469836555|86839.49984670075|83283.90587669045|78357.42948964788|1987
80|236|RUDOLF DANKWARDT GMBH|24824.14516175|24945.923472500002|22414.44499218|23718.638465670003|22539.836834069996|24898.694807120002|25396.19122945|21172.28947788|18039.512180160003|550752.2000000001|479669.0|476726.49999999994|440092.8|396021.0|409468.5|416611.8|376924.8|329626.2|15360.574289237902|13516.430942646648|13132.384753661827|12388.378025164611|11311.19036403944|11503.78870311835|10957.580858933798|9785.674602943447|8704.961177676058|70649.52009866011|60994.85817760469|62295.639167776506|72608.69853512233|60194.666821221435|65310.71608671189|65943.74425454538|69159.07511719251|64840.685029225344|98200.10124147036|88010.46315319013|88111.6091644477|103255.70506791136|86692.68176812002|93603.73556731424|90402.79726478936|94321.90016014158|88563.94663514083|1965
81|237|GREINER BIO-ONE GMBH|19842.27314284|16548.54090824|9417.668243760001|10167.535869270001|10517.27340363|10179.50607624|12016.5422975|14914.063839780003|14181.687888780003|426473.2|439152.0|406197.1|394249.8|402556.0|405568.80000000005|408751.19999999995|414086.4|407730.39999999997|26464.527896078358|26081.97504262178|24719.206278295685|23505.079863344803|23183.565558896364|22785.289603561607|21346.254758404808|22291.792228059898|22012.725394295772|43801.03592863617|43977.820077795106|43427.0972037285|45300.22498125172|46969.04276336753|44875.030305248176|44333.15192546311|42448.775733100374|39267.795774647886|97328.01317438165|100050.23382272583|99493.32970705761|94806.22131155769|94095.62788636798|89752.89741007917|89224.45351170877|86540.76078435428|83767.24372633803|1998
82|238|BEGRA GRANULATE GMBH & CO. KG|10204.14405046|9725.852050639998|10158.1120116|11016.23343651|11064.00151728|10767.579558079999|11748.00348737|13144.07269178|13335.944575385998|235476.0|236567.0|231179.69999999998|230524.8|227418.0|213183.6|210926.09999999998|215006.4|222398.4|9015.486156375924|8797.594590747301|9124.435206391507|8778.508657611896|8694.02016745268|8146.667126056107|7395.34631182523|7246.162899880078|7373.249008732394|73375.68613664417|71955.8237126539|66237.1158455395|63980.03572035685|71018.00041586623|71192.02787664277|68463.06132497251|69463.81870690986|66364.51233133802|95022.2416870841|93606.37338740347|91480.15936418141|88876.30538121854|94714.56207348159|92999.11745472508|87775.78700758357|87695.68763345617|85682.64549429578|1998
83|250|CARGILL TEXTURIZING SOLUTIONS DEUTSCHLAND GMBH & CO. KG|7856.4452368|6089.83368166|6539.65764588|6135.05829246|6099.38518791|6299.14041312|6026.37072184|6590.09971536|6549.44722746|175298.80000000002|181673.0|186772.3|203019.0|194743.0|181986.0|182103.9|181826.4|184008.19999999998|10000.104339389985|10804.018018703928|10280.994247669807|9944.023941338255|8973.426107095058|8968.137164389387|9428.62280890418|9010.16908866528|10343.705317394366|59626.46526679293|66056.84552842815|72466.71482356882|71868.92347304415|75680.696120433|76435.74659080824|78708.08819151626|81966.53019783909|88754.91342950704|86206.22717092853|96992.66994289467|100306.1537316914|96805.34326806132|104290.4799164671|100716.57706562856|99219.14232008821|108345.35003292856|111755.07957788731|1923
84|254|NIPPON GASES DEUTSCHLAND GMBH|155913.71884625|174080.82133885997|188275.77707310003|181742.79795738|191670.94301124002|205034.37852672|227052.93091261998|242796.37319301997|219213.22262710004|467027.4|431310.0|434931.3|408657.6|407784.0|402969.0|399580.5|415413.60000000003|409054.2|8271.7668831703|29416.32898783405|28753.674667110612|30677.028800933356|26765.885324230447|25387.824607907263|24584.455305126117|26868.104657599564|24849.45054091549|14013.408027624811|59128.44978233863|48686.634367510145|47343.63477710207|45827.390684354985|44452.50105503433|45832.66605149156|45040.870074615654|42282.73918119718|75714.34480638026|292971.6697575096|280295.6074833565|265985.2572818941|270633.46656340756|271397.6343820931|272922.6130795837|270832.44050841|269325.4122672535|1977
85|256|PERSTORP CHEMICALS GMBH|24653.367249929997|22684.05865326|23046.75661014|23176.00515708|23108.236066740003|21359.13907896|21902.563307589997|23495.30303572|22348.44568976|167449.6|155533.0|152813.69999999998|153246.6|156840.0|155988.0|163762.5|161918.4|160179.8|10081.686235303823|10499.921284449189|8832.121228362214|10213.555870344173|9972.344876202917|9446.044684322236|9259.203088050792|8799.113738285687|8867.544920070424|43821.63881279304|43702.01914094167|35130.164990013436|42205.4949054247|46086.334735767545|42460.1787841077|44553.882860118465|42667.07314284915|37498.333441760566|84747.15817150402|88946.49727716598|82520.41003661812|74842.26688442657|73418.81197230896|64456.69944938222|68774.54854761036|70549.5085685074|62346.79463316901|1983
86|257|WIRTSCHAFTSGENOSSENSCHAFT DEUTSCHER TIERÄRZTE EG|12095.22648218|12566.262510839999|12708.99036504|9911.07967377|8271.99936777|8204.300076400003|8670.980877689999|9209.8751338|7963.400807700001|344056.60000000003|346355.0|330443.3|320901.0|303224.0|297677.10000000003|297392.69999999995|268094.4|274026.6|16682.975127846807|16592.04318794996|16701.40642809593|15761.081706524506|15145.972432536391|14082.27491157729|13334.26981529623|12685.400885222138|12491.723555915492|57559.217896900635|55640.27322684744|57463.604890146664|54410.39730022516|52304.81355982045|49089.97638981011|49550.785402639514|50162.28465915817|49226.433508661976|86047.9393570668|82477.7930083586|85498.92969707087|79042.51478376829|75448.84981361016|71628.98372372592|70336.28052703755|71651.6800080024|69742.79659246477|1904
87|258|DOW AGROSCIENCES GMBH|1251.2088840000001|2530.2155387|4329.99162486|4996.92915162|4093.6512964799995|2724.8077896800005|1728.6334752299997|1578.2106123600001|1378.3670084000003|149134.80000000002|162068.0|164568.59999999998|187301.4|190822.0|187185.6|175553.4|167227.2|160179.8|12264.585990298488|16058.1432558139|13421.884763648512|15086.197556870311|15489.847247011478|13042.529037116496|11820.122287045295|12421.179113940389|12188.602226549296|35682.939370221284|41573.002966150656|49584.41507656475|48565.054722106644|45897.509467529155|45654.659809179844|45796.44336096459|36313.7855822988|30218.66519464788|86264.58677300038|98960.77694281188|104373.64262316946|107920.00666611153|99415.07239006436|84481.14894206093|89707.75740763947|74521.58599933232|70866.04903126761|1989
88|259|W. NEUDORFF GMBH KG|14624.755845720001|14489.048251599997|13576.998615119997|11255.210473799998|10448.172516599998|10811.14938208|10515.537851789999|10610.099529300001|9772.580091720001|308735.2|305838.0|286035.89999999997|265889.39999999997|239181.0|207984.0|182103.9|181826.4|173417.8|14154.756800131594|13564.986639079654|12759.17678428766|11612.670347471083|10674.739303126451|9295.933950729383|7867.389656818315|7498.888146798036|7690.085798591548|29009.085955767587|27053.65645617801|32263.732050599312|27770.661928172747|26977.608878337895|23493.37731049499|23471.331116895784|23272.02603936775|20390.428588098588|84154.40562690154|85488.20136720984|92432.45094207756|82671.05312557315|80202.35033665795|70625.84224780316|67510.40887840666|67748.62778873586|64548.02914507042|1854
89|266|BOREALIS POLYMERE GMBH|105439.87928004|106834.40159546|115347.94300980002|125717.79060059998|138180.79116618|145768.5650816|161914.84743045003|179020.6566844|175434.66969434|319200.8|313680.0|305627.39999999997|303873.6|309759.0|308076.30000000005|303943.19999999995|291984.0|283293.2|24822.691319575846|23342.860475047506|21946.816857523372|22607.39582034838|25109.807004515776|23839.672734905693|20816.213751992134|20102.216764669272|20813.225993450702|15108.869992600563|12273.774731440826|10846.833705059957|12321.119230064203|14724.710949088194|14210.89286426908|15733.836161218502|16523.22390865134|2312.6478873239435|81008.27493874893|74832.9893470162|70221.8626498005|73892.59991334079|91986.08026141007|79871.33732083307|82484.00205741727|83564.84240193824|84736.25232|1988
90|267|POLYCASA GMBH|3363.9814542100003|2736.0744771|2236.92837948|1706.87054721|1609.3557888000003|1483.85325072|1812.81987957|2013.66192864|2241.3465285800003|167449.6|168603.0|168486.9|162415.19999999998|159454.0|159887.7|175553.4|183153.6|197246.19999999998|10290.941067170963|9486.786182239477|8763.19098535289|9123.6100791601|8727.27167464743|8073.67785297037|9847.191637563112|8336.185776776436|8510.841113098591|60257.347019649955|84164.8620044688|76234.96404127855|75536.20975585395|80297.04793393848|77206.54596919614|76006.08942494466|77049.9428313011|72629.23063640844|79263.34829893967|109985.52768683237|101589.08635486053|97883.591944005|99353.45852897929|94123.3611924486|97129.49158339277|94010.10417978012|97952.17483584506|1997
91|278|POLYONE TH. BERGMANN GMBH|6985.873173219999|5734.6710173599995|6711.759696599999|8987.019466079999|6442.55740455|6319.9120276|6717.24640212|6803.15769522|6753.201339046001|217161.2|205199.0|203751.59999999998|192540.6|189515.0|175486.5|174243.3|179172.0|173417.8|12789.540241716724|13435.564985516798|12828.954457390188|11189.693805516245|10981.543084593532|10650.728557332952|11296.72316156108|9482.592694271163|9591.369512253521|49134.65384855727|51802.98063063791|44128.67166111866|37609.070980751734|43550.71193382011|41779.03537731748|41713.33024141757|44333.642441764285|43188.12705183098|73282.72104250621|79037.92436315458|70979.11285286307|59631.26762769789|62735.49202076713|61399.37144561751|58263.01406805428|64403.51697654749|61820.34491612675|1994
92|281|ROMIRA GESELLSCHAFT FÜR VERTRIEB & VERARBEITUNG VON CHEMIEPRODUKTEN MBH|3582.0182299499997|2228.7197170999993|2421.04609206|2553.4728042299994|3153.9754242299996|3681.3325666399996|4351.04951493|4591.07210726|1209.90508442|150443.0|142463.0|131916.09999999998|132289.8|130700.0|123490.50000000001|121839.29999999999|104848.8|104580.2|6360.3107095289215|5938.065212281698|5429.795272969392|4898.687466044512|4874.916042909037|4634.926067453764|4422.35258595582|3939.339049106762|3884.362236478873|48554.5543730989|43767.74090540414|39451.74430426111|37092.50560786613|41543.06755656109|38672.98538774707|39739.612489507934|37047.64870408343|31898.50958880281|72949.35305105674|68132.9329527433|64673.93619507345|61126.28114323827|62195.436778248666|59155.07587441504|58542.439096749185|53054.60440891943|47880.604376690135|1990
93|286|ANGUS CHEMIE GMBH|38115.77173764|31871.51288356|23586.228475739998|17227.20940062|15757.991740020001|14746.569468080002|11732.052290829999|11915.68078996|11556.59599126|115121.6|104560.0|97957.5|86446.8|70578.0|66294.90000000001|66815.09999999999|71668.8|71485.2|7065.766439200878|6199.757057022242|6062.703045938768|4913.959513373901|4671.626934434662|4475.882500697592|3858.21118937492|4077.5343233934927|4180.0389907042245|43943.93399654706|54664.61844575004|74753.77013648493|86752.36351637392|50374.50303743274|42866.1389520102|48040.03310632522|44144.12524373093|41809.065935704224|76310.42060018114|79781.55314077603|103534.29171771009|111513.19026414503|102137.59142797963|95767.07032896632|96622.97934081341|87688.20969440724|83357.75027915492|1964
94|291|GUHL IKEBANA GMBH|1031.40097168|1193.9709744200002|1455.4817919|1756.86813537|1215.0255692100002|1131.17203016|1199.35088213|1072.6834026|1008.0457339400001|70642.8|77113.0|78366.0|91686.0|92797.0|76694.1|69435.29999999999|63705.600000000006|59571.0|6806.8553744964465|6679.668698170961|7345.226095206416|8923.398163486407|7682.792060098143|7193.691247455501|5757.102668597608|4956.957096444384|4426.718584929577|28362.93452602164|29014.200208557377|35706.80934087895|35743.2407966004|36295.739676202|17569.238610647317|17117.681373666215|15751.371420256606|13305.688636126757|70143.70991696151|75931.51799056501|84446.8058288951|88801.32182984783|82218.31289934173|70793.28309792824|66602.89945607424|64806.83769376518|57720.815787957734|1986
95|292|PETER KWASNY GMBH|11744.891713140001|12095.5567063|11723.4341289|11040.692466120001|8072.372946659998|7364.990403600001|7904.042138219999|8122.28380324|6463.659807120001|523280.0|522800.0|532888.7999999999|509512.19999999995|478362.0|454965.00000000006|450674.39999999997|440630.4|432882.6|19201.818508591696|18708.42296449551|19063.477989347597|17947.19761019921|17277.559684350446|15793.44187279572|15546.775396074478|15314.479692255434|14575.624313802815|29493.590173477038|27611.973403955883|26666.862053928184|27141.85250895768|27755.091100813017|25008.420790383738|25088.940925913397|25726.82760321445|21002.201035563376|67906.61454904241|65540.06569229472|62834.46123834908|61760.12232313994|60757.96121473181|56159.440920936446|55159.67755683697|53227.82900108054|49063.96261802816|1994
96|293|DYNAMIT NOBEL GMBH EXPLOSIVSTOFF- UND SYSTEMTECHNIK|26401.25555094|23874.913673079995|20789.964159119998|20708.193275190002|19392.3904617|18744.128877280004|19470.412046650003|19835.01258066|29941.470540220005|391151.8|382951.0|377462.89999999997|403418.39999999997|396021.0|421167.60000000003|410061.3|447266.4|475244.2|25520.353639727127|23997.43706695349|23429.909910119917|24703.89861178243|25825.29194224168|25411.813390482548|23157.581717386383|25761.84604425295|24272.749146830985|22378.80111485661|20919.637242406618|16665.864667110574|23009.058178485204|36816.83373032311|44560.964881500746|35341.12981612114|25416.355539669585|25315.927128380277|63488.34405985387|51550.63546801274|49333.12754660469|66971.63249062601|83073.83955069784|90900.19731124977|82912.14066839822|57955.67162250402|66205.6311025352|1949
97|301|PREFERE PARAFORM GMBH & CO. KG|8018.359257000001|8255.502658|8119.836090000001|7409.765151|7268.223764999999|6294.258312000002|6224.192222|5278.905240000001|4573.97595|173990.6|173831.0|169793.0|179442.6|182980.0|187185.6|191274.59999999998|191116.80000000002|189303.4|10980.843541889373|10579.822891665941|10126.49800266315|11992.000666611157|11617.88149712756|10553.959352085229|10328.901252630887|10298.67901770188|10592.640845070422|44055.57839348859|40663.7424480674|29261.984021305023|40289.64252978932|44287.13229603867|44698.15972809902|40510.51611875759|39416.5717735266|34462.02112676056|66192.54164268707|63057.89754200095|51047.774300932266|63240.211982335015|68412.1215710553|69479.08120891637|63183.95494745089|63058.24074748265|57867.19925352112|1999
98|303|BURNUS GESELLSCHAFT MBH|4406.98223302|4324.70117116|4220.05971996|4205.90509218|4227.24816618|4106.434702240001|4191.86043466|4107.982567860001|3376.7709988000006|133436.4|130700.0|130609.99999999999|138838.8|130700.0|128690.1|132320.09999999998|136701.6|136351.4|6675.875665543063|6704.594514607277|6089.633888149156|6536.473453878865|6450.413473169333|6198.950694550544|6229.559159397937|6042.245773333532|6068.181009295774|15442.1454312259|16076.016681287707|14158.066607856239|14269.558640113371|16214.278146799345|17529.086065646887|16489.30716851339|15327.385016429398|12868.43524028169|64905.46031735614|66651.84907721571|61345.41248668462|66529.77885176257|70862.99445576171|72508.86544396618|68911.90203883348|47545.65663686303|45784.85234767606|1836
99|307|INNOSPEC LEUNA GMBH|5080.655053790001|4937.6379497|4290.07906224|4519.648634040001|3870.2778351300008|3769.9561397600005|4147.356447119999|4337.4461231|4322.8982942600005|136052.80000000002|132007.0|127997.79999999999|125740.79999999999|124165.0|115691.1|110048.4|111484.8|107227.8|7433.87084436408|7300.452513448621|6501.304144474055|6195.51143738024|5642.977983648498|5279.2685142194505|5020.5221810190815|5116.175713908521|4759.247236338028|33759.72348269353|28217.579846064626|25801.603761651215|23538.318563453126|26724.987634335423|28067.846755234223|32601.277828673807|27590.548016781828|25135.882138943656|60429.57088547254|49354.38795001225|47511.39960719058|44473.17622198165|45159.79407626756|46084.58561312663|48872.62027011821|50499.02799361199|40766.5058634507|1996
100|308|TROMMSDORFF GMBH & CO. KG|30386.135000340004|29882.599772499994|29752.72298334|29544.112814310003|28099.8099597|26936.476874880005|29199.923621129998|27030.54374556|18333.81965818|273413.8|275777.0|267750.5|271128.6|275777.0|279478.5|290842.19999999995|281366.4|285940.8|17410.986250102826|18261.980736571983|16612.43265978701|15471.062274810483|15501.249395467827|14449.20543772214|15886.221184436801|16123.105577320552|17648.05114387324|16222.020083860945|15734.986314656904|14286.437996005376|14140.284902924805|18385.296695967656|12987.515294589883|20144.32010829476|27679.754874956223|27058.27360183098|62179.96055907281|55429.83559380931|50417.82242676449|51167.8891892344|50176.168738198416|49876.666556957854|59013.719276881464|66582.03392138773|68668.73251633802|1885
101|309|AUTONEUM GERMANY GMBH|19128.48025569|17509.817163059997|16322.46022566|8400.1301496|6755.87258439|6940.433072080001|6922.55896681|8218.833725180002|8912.53210688|346673.0|330671.0|353953.1|352336.2|341127.0|319775.4|322284.6|347726.4|385225.8|17630.565215818526|17038.539471985376|18061.137583222433|16874.316135988724|16578.15164002112|15670.76633187563|15201.79181503729|16199.058064714984|17939.872323732394|28138.100294335374|27245.167438549935|30321.050992010754|35313.44033330568|38397.56117087138|35738.24105443966|27513.840254215425|35508.52682662993|32149.08181852112|64158.02956836328|65150.47104858044|70538.44094540636|66965.22934422153|67696.42858178483|60363.590426743634|49421.025640952175|53772.526883019134|52425.784393802816|1963
102|311|CHEMIEWERK BAD KÖSTRITZ GESELLSCHAFT MIT BESCHRÄNKTER HAFTUNG|39768.183504249995|35370.40625784|30382.24379958|31279.901473349997|30981.21821079|31974.99316864|29255.491098230003|27817.475104980003|27620.37473898|332282.8|325443.0|321300.6|314352.0|311066.0|300276.9|307873.5|303928.8|283293.2|18089.707789196807|17377.48200943468|16596.20135153135|16642.9936038664|16190.96487699955|14369.52526316391|13866.513344156692|14175.683773075312|12479.387247816901|28467.898248787402|25276.395994372175|25774.99674766986|28928.308517623627|27717.40318770086|26067.97808132327|24936.722000932616|28225.510825541227|24179.61524880282|63234.631748746404|58964.93506910515|56875.76499667129|61031.310007499575|56620.3067545317|49843.53429142899|49563.10235106889|53325.30866000028|46720.62108746479|1990
103|313|KURT OBERMEIER GMBH & CO. KG|9577.369664150001|8690.941080179999|8347.454471160001|8394.726637619999|8317.383587850001|7972.250684240001|8665.97250403|8645.66744644|6457.223793980001|198846.4|192129.0|190690.59999999998|185991.6|182980.0|184585.80000000002|183414.0|134047.2|172094.0|10189.77057962677|9795.408653480063|9442.041191744373|8861.104644612979|8810.894580059541|8679.28843441944|8237.142094653658|8068.920020029332|7795.522112464788|39601.28001315478|34799.918781759385|32760.93245672448|31581.065684526395|32607.315556233323|31128.411459889572|33045.90399437214|33760.55757568284|30116.88732394366|64595.77082298797|57157.424745510034|54351.20392809605|51353.72052328989|52514.88515475203|50012.90249921092|49515.45117789465|50954.59428175292|46459.06940450704|1951
